year,month,week,severity_score,outbreak_relevance_score,cases_total,deaths,search_volume_avg,search_volume_max,spike_ratio_max,spike_ratio_avg,baseline_avg,entity_count,location_count,org_count,person_count,date_entity_count,numeric_entity_count,has_who_mention,urgency_score,containment_score,net_urgency,risk_keyword_count,response_keyword_count,escalation_language_flag,word_count,sentence_count,avg_sentence_length,has_disease_in_text,has_country_in_text,disease_risk_score,disease_fatality_weight,disease_outbreak_count,is_peak_season,season_risk,country_outbreak_count,disease_country_count,is_endemic_country,case_fatality_ratio,has_deaths,has_cases,log_cases,log_deaths,cases_per_death,has_trend_data,spike_alert,spike_warning,disease_encoded,season_encoded,spike_level_encoded,escalated
2007,1,5,2,4,0,121,0.0,0.0,0.0,0.0,0.0,5,2,1,0,0,2,0,1,0,1,0,0,0,12,1,12.0,1,1,0.7,0.6,39,1,0.3,16,9,1,0.0,1,0,0.0,4.804,0.0,0,0,0,12,0,0,1
2007,1,5,0,2,0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,7,1,7.0,1,1,0.65,0.55,108,1,0.3,7,4,1,0.0,0,0,0.0,0.0,0.0,0,0,0,14,0,0,0
2007,1,3,2,4,0,82,0.0,0.0,0.0,0.0,0.0,4,1,1,0,0,2,0,1,0,1,0,0,0,10,1,10.0,1,1,0.7,0.6,39,1,0.3,16,9,1,0.0,1,0,0.0,4.4188,0.0,0,0,0,12,0,0,1
2007,1,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6.0,1,1,0.65,0.55,108,1,0.3,7,4,1,0.0,0,0,0.0,0.0,0.0,0,0,0,14,0,0,0
2006,12,52,2,3,32,19,0.0,0.0,0.0,0.0,0.0,4,1,1,0,0,2,0,1,0,1,0,0,0,12,2,6.0,1,1,0.7,0.6,39,1,0.3,16,9,1,0.5938,1,1,3.4965,2.9957,1.68,0,0,0,12,0,0,1
2006,12,52,2,4,12,11,0.0,0.0,0.0,0.0,0.0,4,0,2,0,0,2,0,1,0,1,0,0,0,10,2,5.0,1,1,0.7,0.6,39,1,0.3,16,9,1,0.9167,1,1,2.5649,2.4849,1.09,0,0,0,12,0,0,1
2006,12,51,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4.0,1,1,0.65,0.55,108,0,0.0,7,4,1,0.0,0,0,0.0,0.0,0.0,0,0,0,14,0,0,0
2006,11,45,2,3,0,50,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,0,1,0,0,0,11,1,11.0,1,1,0.8,0.75,26,0,0.0,61,6,1,0.0,1,0,0.0,3.9318,0.0,0,0,0,10,3,0,1
2006,10,42,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,1,0,0,1,0,1,0,0,0,6,1,6.0,1,1,0.4,0.25,93,0,0.0,16,2,0,0.0,0,0,0.0,0.0,0.0,0,0,0,11,3,0,0
2006,10,42,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,5.0,1,1,0.65,0.55,108,0,0.0,14,11,1,0.0,0,0,0.0,0.0,0.0,0,0,0,14,3,0,0
2006,9,36,0,1,37,0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,1,1,0,1,0,1,0,0,0,11,2,5.5,1,1,0.4,0.25,93,1,0.3,12,2,0,0.0,0,1,3.6376,0.0,0.0,0,0,0,11,3,0,0
2006,7,30,0,2,0,0,0.0,0.0,0.0,0.0,0.0,3,1,0,1,1,0,0,1,0,1,0,0,0,10,1,10.0,1,1,0.7,0.65,28,0,0.0,8,5,1,0.0,0,0,0.0,0.0,0.0,0,0,0,5,2,0,0
2006,6,25,2,4,46758,1893,0.0,0.0,0.0,0.0,0.0,5,1,1,0,2,1,0,1,0,1,0,0,0,11,2,5.5,1,1,0.6,0.45,249,1,0.3,48,6,1,0.0405,1,1,10.7528,7.5464,24.7,0,0,0,0,2,0,1
2006,6,25,2,5,18194,553,0.0,0.0,0.0,0.0,0.0,5,1,2,0,1,1,0,1,0,1,0,0,0,11,2,5.5,1,1,0.6,0.45,249,1,0.3,33,5,1,0.0304,1,1,9.8089,6.3172,32.9,0,0,0,0,2,0,1
2006,6,23,2,4,43076,1642,0.0,0.0,0.0,0.0,0.0,5,1,2,0,1,1,0,1,0,1,0,0,0,11,2,5.5,1,1,0.6,0.45,249,1,0.3,48,6,1,0.0381,1,1,10.6707,7.4043,26.23,0,0,0,0,2,0,1
2006,6,23,0,2,34,0,0.0,0.0,0.0,0.0,0.0,4,0,1,0,1,1,0,1,0,1,0,0,0,9,2,4.5,1,1,0.4,0.25,93,1,0.3,2,1,0,0.0,0,1,3.5553,0.0,0.0,0,0,0,11,2,0,0
2006,6,23,2,4,41475,1576,0.0,0.0,0.0,0.0,0.0,5,1,1,0,1,2,0,1,0,1,0,0,0,11,2,5.5,1,1,0.6,0.45,249,1,0.3,48,6,1,0.038,1,1,10.6329,7.3633,26.32,0,0,0,0,2,0,1
2006,5,21,2,4,38897,1437,0.0,0.0,0.0,0.0,0.0,5,1,1,0,2,1,0,1,0,1,0,0,0,11,2,5.5,1,1,0.6,0.45,249,1,0.3,48,6,1,0.0369,1,1,10.5687,7.271,27.07,0,0,0,0,1,0,1
2006,5,20,2,5,35775,1298,0.0,0.0,0.0,0.0,0.0,4,1,1,0,1,1,0,1,0,1,0,0,0,10,2,5.0,1,1,0.6,0.45,249,1,0.3,48,6,1,0.0363,1,1,10.485,7.1694,27.56,0,0,0,0,1,0,1
2006,5,20,2,4,13852,516,0.0,0.0,0.0,0.0,0.0,5,1,1,0,1,2,0,1,0,1,0,0,0,12,2,6.0,1,1,0.6,0.45,249,1,0.3,33,5,1,0.0373,1,1,9.5363,6.248,26.84,0,0,0,0,1,0,1
2006,5,19,2,4,30612,1156,0.0,0.0,0.0,0.0,0.0,4,0,2,0,2,0,0,1,0,1,0,0,0,8,2,4.0,1,1,0.6,0.45,249,1,0.3,48,6,1,0.0378,1,1,10.3292,7.0536,26.48,0,0,0,0,1,0,1
2006,3,12,2,5,8923,238,0.0,0.0,0.0,0.0,0.0,5,1,1,0,0,3,0,1,0,1,0,0,0,12,2,6.0,1,1,0.6,0.45,249,0,0.0,33,5,1,0.0267,1,1,9.0965,5.4765,37.49,0,0,0,0,1,0,1
2006,3,12,1,3,580,0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,1,1,0,1,0,1,0,0,0,13,1,13.0,1,1,0.5,0.5,104,1,0.3,4,4,1,0.0,0,1,6.3648,0.0,0.0,0,0,0,8,1,0,1
2006,3,11,1,2,602,0,0.0,0.0,0.0,0.0,0.0,4,1,1,0,1,1,0,1,0,1,0,0,0,15,2,7.5,1,0,0.5,0.35,51,0,0.0,10,1,0,0.0,0,1,6.4019,0.0,0.0,0,0,0,2,1,0,1
2006,3,11,0,2,0,0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,1,0,0,1,0,1,0,0,0,6,1,6.0,1,1,0.4,0.25,93,0,0.0,1,1,0,0.0,0,0,0.0,0.0,0.0,0,0,0,11,1,0,0
2006,3,10,2,5,5634,127,0.0,0.0,0.0,0.0,0.0,4,1,1,0,1,1,0,1,0,1,0,0,0,11,2,5.5,1,1,0.6,0.45,249,0,0.0,33,5,1,0.0225,1,1,8.6368,4.852,44.36,0,0,0,0,1,0,1
2006,3,9,2,5,614,44,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0,2,0,1,0,1,0,0,0,9,2,4.5,0,1,0.5,0.5,104,1,0.3,12,5,1,0.0717,1,1,6.4216,3.8067,13.95,0,0,0,8,1,0,1
2006,3,9,2,4,74,15,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0,2,0,1,0,1,0,0,0,9,2,4.5,0,1,0.5,0.5,104,1,0.3,16,1,0,0.2027,1,1,4.3175,2.7726,4.93,0,0,0,8,1,0,1
2006,2,8,2,5,3793,77,0.0,0.0,0.0,0.0,0.0,4,0,2,0,0,2,0,1,0,1,0,0,0,9,2,4.5,1,1,0.6,0.45,249,0,0.0,33,5,1,0.0203,1,1,8.2412,4.3567,49.26,0,0,0,0,0,0,1
2006,2,6,2,4,0,23,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,0,1,0,0,0,8,1,8.0,0,1,0.5,0.5,104,1,0.3,62,2,0,0.0,1,0,0.0,3.1781,0.0,0,0,0,8,0,0,1
2006,1,4,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,4.0,0,1,0.5,0.5,104,1,0.3,62,2,0,0.0,0,0,0.0,0.0,0.0,0,0,0,8,0,0,0
2005,12,51,2,5,114,26,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,2,0,1,0,1,0,0,0,11,2,5.5,1,1,0.65,0.55,108,0,0.0,7,4,1,0.2281,1,1,4.7449,3.2958,4.38,0,0,0,14,0,0,1
2005,12,49,2,4,565,143,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,3,0,1,0,1,0,0,0,12,2,6.0,1,1,0.65,0.55,108,0,0.0,33,4,1,0.2531,1,1,6.3386,4.9698,3.95,0,0,0,14,0,0,1
2005,12,49,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,1,7.0,1,1,0.65,0.55,108,0,0.0,14,11,1,0.0,0,0,0.0,0.0,0.0,0,0,0,14,0,0,0
2005,11,48,2,3,0,23,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0,2,0,1,0,1,0,0,0,9,1,9.0,1,1,0.65,0.55,108,0,0.0,10,5,1,0.0,1,0,0.0,3.1781,0.0,0,0,0,14,3,0,1
2005,11,46,2,3,0,14,0.0,0.0,0.0,0.0,0.0,3,0,0,1,0,2,0,1,0,1,0,0,0,9,1,9.0,1,1,0.65,0.55,108,0,0.0,10,5,1,0.0,1,0,0.0,2.7081,0.0,0,0,0,14,3,0,1
2005,11,45,2,4,21,14,0.0,0.0,0.0,0.0,0.0,3,0,0,1,0,2,0,1,0,1,0,0,0,11,2,5.5,1,1,0.65,0.55,108,0,0.0,10,5,1,0.6667,1,1,3.091,2.7081,1.5,0,0,0,14,3,0,1
2005,11,45,1,3,63,0,0.0,0.0,0.0,0.0,0.0,4,2,0,0,0,2,0,1,0,1,0,0,0,16,1,16.0,1,1,0.9,0.88,44,0,0.0,48,27,1,0.0,0,1,4.1589,0.0,0.0,0,0,0,6,3,0,0
2005,10,42,1,4,0,2,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,0,1,0,0,0,6,1,6.0,1,1,0.65,0.55,108,0,0.0,21,9,1,0.0,1,0,0.0,1.0986,0.0,0,0,0,14,3,0,0
2005,9,39,1,1,251,0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,2,0,0,0,0,0,0,0,9,1,9.0,1,1,0.4,0.25,93,1,0.3,21,16,1,0.0,0,1,5.5294,0.0,0.0,0,0,0,11,3,0,1
2005,9,38,1,4,210,4,0.0,0.0,0.0,0.0,0.0,5,1,1,0,1,2,0,2,0,2,0,0,1,14,3,4.7,1,0,0.6,0.45,249,1,0.3,8,2,0,0.019,1,1,5.3519,1.6094,52.5,0,0,0,0,3,0,1
2005,9,38,0,2,0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,1,8.0,1,1,0.65,0.55,108,0,0.0,28,4,1,0.0,0,0,0.0,0.0,0.0,0,0,0,14,3,0,0
2005,9,37,0,1,1,0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,1,1,0,1,0,1,0,0,0,9,2,4.5,1,1,0.4,0.25,93,1,0.3,14,3,1,0.0,0,1,0.6931,0.0,0.0,0,0,0,11,3,0,0
2005,9,36,0,1,15,0,0.0,0.0,0.0,0.0,0.0,4,0,1,0,1,1,0,1,0,1,0,0,0,9,2,4.5,1,1,0.4,0.25,93,1,0.3,12,2,0,0.0,0,1,2.7726,0.0,0.0,0,0,0,11,3,0,0
2005,8,34,1,3,295,8,0.0,0.0,0.0,0.0,0.0,4,1,1,0,0,2,0,1,0,1,0,0,0,9,2,4.5,1,0,0.6,0.45,249,1,0.3,28,3,1,0.0271,1,1,5.6904,2.1972,36.88,0,0,0,0,2,0,1
2005,8,34,1,2,225,0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,2,0,0,0,0,0,0,0,9,1,9.0,1,1,0.4,0.25,93,1,0.3,21,16,1,0.0,0,1,5.4205,0.0,0.0,0,0,0,11,2,0,1
2005,8,34,0,1,7,0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,8,1,8.0,1,1,0.4,0.25,93,1,0.3,48,7,1,0.0,0,1,2.0794,0.0,0.0,0,0,0,11,2,0,0
2005,8,34,2,5,374,329,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,3,0,1,0,1,0,0,0,13,2,6.5,1,1,0.9,0.88,44,0,0.0,48,27,1,0.8797,1,1,5.9269,5.7991,1.14,0,0,0,6,2,0,1
2005,7,30,1,2,155,0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,2,0,0,0,0,0,0,0,9,1,9.0,1,1,0.4,0.25,93,1,0.3,21,16,1,0.0,0,1,5.0499,0.0,0.0,0,0,0,11,2,0,1
2005,7,30,2,5,368,323,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,3,0,1,0,1,0,0,0,13,2,6.5,1,1,0.9,0.88,44,0,0.0,48,27,1,0.8777,1,1,5.9108,5.7807,1.14,0,0,0,6,2,0,1
2005,7,29,1,3,153,0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,2,0,0,0,0,0,0,0,9,1,9.0,1,1,0.4,0.25,93,1,0.3,21,16,1,0.0,0,1,5.037,0.0,0.0,0,0,0,11,2,0,1
2005,7,28,1,4,532,6,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0,2,0,1,0,1,0,0,0,10,2,5.0,1,1,0.6,0.45,249,1,0.3,21,10,1,0.0113,1,1,6.2785,1.9459,88.67,0,0,0,0,2,0,1
2005,7,28,2,4,351,312,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,3,0,1,0,1,0,0,0,13,2,6.5,1,1,0.9,0.88,44,0,0.0,48,27,1,0.8889,1,1,5.8636,5.7462,1.12,0,0,0,6,2,0,1
2005,7,27,1,2,122,0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,2,0,0,0,0,0,0,0,9,1,9.0,1,1,0.4,0.25,93,1,0.3,21,16,1,0.0,0,1,4.8122,0.0,0.0,0,0,0,11,2,0,1
2005,7,27,1,4,469,4,0.0,0.0,0.0,0.0,0.0,4,0,1,0,0,3,0,1,0,1,0,0,0,10,2,5.0,1,1,0.6,0.45,249,1,0.3,21,10,1,0.0085,1,1,6.1527,1.6094,117.25,0,0,0,0,2,0,1
2005,7,27,1,2,100,0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,2,0,0,0,0,0,0,0,9,1,9.0,1,1,0.4,0.25,93,1,0.3,21,16,1,0.0,0,1,4.6151,0.0,0.0,0,0,0,11,2,0,1
2005,7,27,1,2,79,0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,2,0,0,0,0,0,0,0,9,1,9.0,1,1,0.4,0.25,93,1,0.3,21,16,1,0.0,0,1,4.382,0.0,0.0,0,0,0,11,2,0,0
2005,7,26,1,3,66,0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,1,1,0,1,0,1,0,0,0,12,2,6.0,1,1,0.4,0.25,93,1,0.3,21,16,1,0.0,0,1,4.2047,0.0,0.0,0,0,0,11,2,0,0
2005,7,26,0,2,1,0,0.0,0.0,0.0,0.0,0.0,4,0,1,0,1,1,0,1,0,1,0,0,0,9,2,4.5,1,1,0.4,0.25,93,1,0.3,48,7,1,0.0,0,1,0.6931,0.0,0.0,0,0,0,11,2,0,0
2005,6,26,1,2,65,0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,2,0,0,0,0,0,0,0,9,1,9.0,1,1,0.4,0.25,93,1,0.3,21,16,1,0.0,0,1,4.1897,0.0,0.0,0,0,0,11,2,0,0
2005,6,25,1,3,3245,0,0.0,0.0,0.0,0.0,0.0,3,1,1,0,0,1,0,0,0,0,0,0,0,6,1,6.0,1,1,0.6,0.45,249,1,0.3,11,9,1,0.0,0,1,8.0852,0.0,0.0,0,0,0,0,2,0,1
2005,6,25,1,2,51,0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,2,0,0,0,0,0,0,0,9,1,9.0,1,1,0.4,0.25,93,1,0.3,21,16,1,0.0,0,1,3.9512,0.0,0.0,0,0,0,11,2,0,0
2005,6,24,2,4,422,356,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,3,0,1,0,1,0,0,0,13,2,6.5,1,1,0.9,0.88,44,0,0.0,48,27,1,0.8436,1,1,6.0474,5.8777,1.19,0,0,0,6,2,0,1
2005,6,24,1,4,12,9,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,3,0,1,0,1,0,0,0,17,2,8.5,1,1,0.9,0.9,165,0,0.0,28,22,1,0.75,1,1,2.5649,2.3026,1.33,0,0,0,3,2,0,0
2005,6,24,0,1,46,0,0.0,0.0,0.0,0.0,0.0,4,1,1,0,0,1,0,0,0,0,0,0,0,9,1,9.0,1,1,0.4,0.25,93,1,0.3,21,16,1,0.0,0,1,3.8501,0.0,0.0,0,0,0,11,2,0,0
2005,6,24,2,5,405,48,0.0,0.0,0.0,0.0,0.0,4,1,1,0,0,2,0,1,0,1,0,0,0,12,2,6.0,0,1,0.5,0.5,104,0,0.0,15,5,1,0.1185,1,1,6.0064,3.8918,8.44,0,0,0,8,2,0,1
2005,6,24,0,0,39,0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,2,0,0,0,0,0,0,0,9,1,9.0,1,1,0.4,0.25,93,1,0.3,21,16,1,0.0,0,1,3.6889,0.0,0.0,0,0,0,11,2,0,0
2005,6,23,0,0,34,0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,2,0,0,0,0,0,0,0,9,1,9.0,1,1,0.4,0.25,93,1,0.3,21,16,1,0.0,0,1,3.5553,0.0,0.0,0,0,0,11,2,0,0
2005,6,23,0,0,28,0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,1,0,0,0,0,0,0,0,8,1,8.0,1,1,0.4,0.25,93,1,0.3,21,16,1,0.0,0,1,3.3673,0.0,0.0,0,0,0,11,2,0,0
2005,6,23,2,5,423,357,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,3,0,1,0,1,0,0,0,13,2,6.5,1,1,0.9,0.88,44,0,0.0,48,27,1,0.844,1,1,6.0497,5.8805,1.18,0,0,0,6,2,0,1
2005,6,23,0,1,20,0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,1,1,0,1,0,1,0,0,0,9,2,4.5,1,1,0.4,0.25,93,1,0.3,21,16,1,0.0,0,1,3.0445,0.0,0.0,0,0,0,11,2,0,0
2005,5,22,1,2,179,0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,1,1,0,1,0,1,0,0,0,11,2,5.5,1,1,0.4,0.25,93,0,0.0,6,2,0,0.0,0,1,5.193,0.0,0.0,0,0,0,11,1,0,1
2005,5,22,2,5,368,37,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,3,0,1,0,1,0,0,0,12,2,6.0,0,1,0.5,0.5,104,0,0.0,15,5,1,0.1005,1,1,5.9108,3.6376,9.95,0,0,0,8,1,0,1
2005,5,21,1,4,766,8,0.0,0.0,0.0,0.0,0.0,4,0,1,0,0,3,0,1,0,1,0,0,0,10,2,5.0,1,1,0.6,0.45,249,1,0.3,21,10,1,0.0104,1,1,6.6425,2.1972,95.75,0,0,0,0,1,0,1
2005,5,21,2,5,399,335,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,3,0,1,0,1,0,0,0,13,2,6.5,1,1,0.9,0.88,44,0,0.0,48,27,1,0.8396,1,1,5.9915,5.8171,1.19,0,0,0,6,1,0,1
2005,5,21,1,4,12,9,0.0,0.0,0.0,0.0,0.0,4,2,0,0,0,2,0,1,0,1,0,0,0,16,2,8.0,1,1,0.9,0.9,165,1,0.3,28,22,1,0.75,1,1,2.5649,2.3026,1.33,0,0,0,3,1,0,0
2005,5,20,1,4,11,9,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,2,0,1,0,1,0,0,0,14,2,7.0,1,1,0.9,0.9,165,1,0.3,28,22,1,0.8182,1,1,2.4849,2.3026,1.22,0,0,0,3,1,0,0
2005,5,20,2,5,337,311,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,3,0,1,0,1,0,0,0,13,2,6.5,1,1,0.9,0.88,44,0,0.0,48,27,1,0.9228,1,1,5.823,5.743,1.08,0,0,0,6,1,0,1
2005,5,20,2,4,303,26,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,3,0,1,0,1,0,0,0,12,2,6.0,0,1,0.5,0.5,104,0,0.0,15,5,1,0.0858,1,1,5.717,3.2958,11.65,0,0,0,8,1,0,1
2005,5,19,1,4,509,6,0.0,0.0,0.0,0.0,0.0,4,0,1,0,0,3,0,1,0,1,0,0,0,10,2,5.0,1,1,0.6,0.45,249,1,0.3,21,10,1,0.0118,1,1,6.2344,1.9459,84.83,0,0,0,0,1,0,1
2005,5,19,1,3,0,9,0.0,0.0,0.0,0.0,0.0,3,1,1,0,0,1,0,1,0,1,0,0,0,12,1,12.0,0,1,0.9,0.9,165,1,0.3,28,22,1,0.0,1,0,0.0,2.3026,0.0,0,0,0,3,1,0,0
2005,5,19,2,5,214,16,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,2,0,1,0,1,0,0,0,11,2,5.5,0,1,0.5,0.5,104,0,0.0,15,5,1,0.0748,1,1,5.3706,2.8332,13.38,0,0,0,8,1,0,1
2005,5,19,2,4,316,276,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,3,0,1,0,1,0,0,0,13,2,6.5,1,1,0.9,0.88,44,0,0.0,48,27,1,0.8734,1,1,5.7589,5.624,1.14,0,0,0,6,1,0,1
2005,5,19,2,5,111,15,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0,2,0,1,0,1,0,0,0,9,2,4.5,0,1,0.5,0.5,104,0,0.0,15,5,1,0.1351,1,1,4.7185,2.7726,7.4,0,0,0,8,1,0,1
2005,5,18,2,5,308,277,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,3,0,1,0,1,0,0,0,13,2,6.5,1,1,0.9,0.88,44,0,0.0,48,27,1,0.8994,1,1,5.7333,5.6276,1.11,0,0,0,6,1,0,1
2005,4,17,2,4,275,255,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,3,0,1,0,1,0,0,0,13,2,6.5,1,1,0.9,0.88,44,0,0.0,48,27,1,0.9273,1,1,5.6204,5.5452,1.08,0,0,0,6,1,0,1
2005,4,17,0,2,0,0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,1,0,0,1,0,1,0,0,0,6,1,6.0,1,1,0.4,0.25,93,0,0.0,6,2,0,0.0,0,0,0.0,0.0,0.0,0,0,0,11,1,0,0
2005,4,16,2,5,266,244,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,3,0,1,0,1,0,0,0,13,2,6.5,1,1,0.9,0.88,44,0,0.0,48,27,1,0.9173,1,1,5.5872,5.5013,1.09,0,0,0,6,1,0,1
2005,4,16,2,4,266,239,0.0,0.0,0.0,0.0,0.0,5,2,1,0,0,2,0,1,0,1,0,0,0,13,2,6.5,1,1,0.9,0.88,44,0,0.0,48,27,1,0.8985,1,1,5.5872,5.4806,1.11,0,0,0,6,1,0,1
2005,4,16,2,4,1187,14,0.0,0.0,0.0,0.0,0.0,4,0,1,0,1,2,0,1,0,1,0,0,0,10,2,5.0,1,1,0.6,0.45,249,0,0.0,21,10,1,0.0118,1,1,7.08,2.7081,84.79,0,0,0,0,1,0,1
2005,4,15,2,4,224,207,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,3,0,1,0,1,0,0,0,13,2,6.5,1,1,0.9,0.88,44,0,0.0,48,27,1,0.9241,1,1,5.4161,5.3375,1.08,0,0,0,6,1,0,1
2005,4,15,2,4,235,215,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,3,0,1,0,1,0,0,0,13,2,6.5,1,1,0.9,0.88,44,0,0.0,48,27,1,0.9149,1,1,5.4638,5.3753,1.09,0,0,0,6,1,0,1
2005,4,15,2,4,231,210,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,3,0,1,0,1,0,0,0,13,2,6.5,1,1,0.9,0.88,44,0,0.0,48,27,1,0.9091,1,1,5.4467,5.3519,1.1,0,0,0,6,1,0,1
2005,4,15,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3,2,0,0,0,1,0,0,0,0,0,0,0,8,1,8.0,1,1,0.9,0.88,44,0,0.0,48,27,1,0.0,0,0,0.0,0.0,0.0,0,0,0,6,1,0,0
2005,4,14,2,4,3475,54,0.0,0.0,0.0,0.0,0.0,4,0,1,0,1,2,0,1,0,1,0,0,0,10,2,5.0,1,1,0.6,0.45,249,0,0.0,21,10,1,0.0155,1,1,8.1536,4.0073,64.35,0,0,0,0,1,0,1
2005,4,14,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3,2,0,0,0,1,0,0,0,0,0,0,0,8,1,8.0,1,1,0.9,0.88,44,0,0.0,48,27,1,0.0,0,0,0.0,0.0,0.0,0,0,0,6,1,0,0
2005,4,14,2,4,200,173,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,3,0,1,0,1,0,0,0,13,2,6.5,1,1,0.9,0.88,44,0,0.0,48,27,1,0.865,1,1,5.3033,5.1591,1.16,0,0,0,6,1,0,1
2005,4,14,2,5,181,156,0.0,0.0,0.0,0.0,0.0,5,2,1,0,0,2,0,1,0,1,0,0,0,13,2,6.5,1,1,0.9,0.88,44,0,0.0,48,27,1,0.8619,1,1,5.204,5.0562,1.16,0,0,0,6,1,0,1
2005,4,14,1,4,0,5,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,0,1,0,0,0,8,1,8.0,0,1,0.5,0.5,104,1,0.3,33,7,1,0.0,1,0,0.0,1.7918,0.0,0,0,0,8,1,0,0
2005,4,14,2,4,163,150,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,3,0,1,0,1,0,0,0,13,2,6.5,1,1,0.9,0.88,44,0,0.0,48,27,1,0.9202,1,1,5.0999,5.0173,1.09,0,0,0,6,1,0,1
2005,4,13,2,4,140,132,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,3,0,1,0,1,0,0,0,13,2,6.5,1,1,0.9,0.88,44,0,0.0,48,27,1,0.9429,1,1,4.9488,4.8903,1.06,0,0,0,6,1,0,1
2005,3,13,1,2,757,0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,1,0,0,0,0,0,0,0,7,1,7.0,1,1,0.6,0.45,249,0,0.0,21,10,1,0.0,0,1,6.6307,0.0,0.0,0,0,0,0,1,0,1
2005,3,13,2,4,132,127,0.0,0.0,0.0,0.0,0.0,5,2,1,0,0,2,0,1,0,1,0,0,0,13,2,6.5,1,1,0.9,0.88,44,1,0.3,48,27,1,0.9621,1,1,4.8903,4.852,1.04,0,0,0,6,1,0,1
2005,3,13,2,5,124,117,0.0,0.0,0.0,0.0,0.0,5,2,0,0,0,3,0,1,0,1,0,0,0,13,2,6.5,1,1,0.9,0.88,44,1,0.3,48,27,1,0.9435,1,1,4.8283,4.7707,1.06,0,0,0,6,1,0,1
